#mpa_vOct22_CHOCOPhlAnSGB_202212
clade_name	metaphlan_SRR16554624	metaphlan_SRR16554625	metaphlan_SRR16554626	metaphlan_SRR16554627	metaphlan_SRR16554628	metaphlan_SRR16554629	metaphlan_SRR16554630	metaphlan_SRR16554631	metaphlan_SRR16554632	metaphlan_SRR16554633	metaphlan_SRR16554634	metaphlan_SRR16554635	metaphlan_SRR16554636	metaphlan_SRR16554637	metaphlan_SRR16554638	metaphlan_SRR16554639	metaphlan_SRR16554640	metaphlan_SRR16554641	metaphlan_SRR16554642	metaphlan_SRR16554643	metaphlan_SRR16554644	metaphlan_SRR16554645	metaphlan_SRR16554646	metaphlan_SRR16554647	metaphlan_SRR16554648	metaphlan_SRR16554649	metaphlan_SRR16554650	metaphlan_SRR16554651	metaphlan_SRR16554652	metaphlan_SRR16554653	metaphlan_SRR16554654	metaphlan_SRR16554655	metaphlan_SRR16554656	metaphlan_SRR16554657	metaphlan_SRR16554658	metaphlan_SRR16554659	metaphlan_SRR16554660	metaphlan_SRR16554661	metaphlan_SRR16554662	metaphlan_SRR16554663	metaphlan_SRR16554664	metaphlan_SRR16554665	metaphlan_SRR16554666	metaphlan_SRR16554667	metaphlan_SRR16554668	metaphlan_SRR16554669	metaphlan_SRR16554670	metaphlan_SRR16554671	metaphlan_SRR16554672	metaphlan_SRR16554673	metaphlan_SRR16554674	metaphlan_SRR16554675	metaphlan_SRR16554678	metaphlan_SRR16554679	metaphlan_SRR16554680	metaphlan_SRR16554681	metaphlan_SRR16554684	metaphlan_SRR16554686	metaphlan_SRR16554687	metaphlan_SRR16554689	metaphlan_SRR16554691	metaphlan_SRR16554692	metaphlan_SRR16554693	metaphlan_SRR16554694	metaphlan_SRR16554695	metaphlan_SRR16554696	metaphlan_SRR16554697	metaphlan_SRR16554698	metaphlan_SRR16554699	metaphlan_SRR16554700	metaphlan_SRR16554701	metaphlan_SRR16554702	metaphlan_SRR16554703	metaphlan_SRR16554704	metaphlan_SRR16554705	metaphlan_SRR16554706	metaphlan_SRR16554707	metaphlan_SRR16554708	metaphlan_SRR16554710	metaphlan_SRR16554711	metaphlan_SRR16554712	metaphlan_SRR16554713	metaphlan_SRR16554714	metaphlan_SRR16554715	metaphlan_SRR16554716	metaphlan_SRR16554717	metaphlan_SRR16554718	metaphlan_SRR16554719	metaphlan_SRR16554720	metaphlan_SRR16554721	metaphlan_SRR16554722	metaphlan_SRR16554723	metaphlan_SRR16554724	metaphlan_SRR16554725	metaphlan_SRR16554726	metaphlan_SRR16554727	metaphlan_SRR16554728	metaphlan_SRR16554729	metaphlan_SRR16554730	metaphlan_SRR16554731	metaphlan_SRR16554732	metaphlan_SRR16554733	metaphlan_SRR16554734	metaphlan_SRR16554735	metaphlan_SRR16554736	metaphlan_SRR16554737	metaphlan_SRR16554738	metaphlan_SRR16554739	metaphlan_SRR16554740	metaphlan_SRR16554742	metaphlan_SRR16554743	metaphlan_SRR16554744	metaphlan_SRR16554745	metaphlan_SRR16554746	metaphlan_SRR16554747	metaphlan_SRR16554748	metaphlan_SRR16554749	metaphlan_SRR16554750	metaphlan_SRR16554751	metaphlan_SRR16554752	metaphlan_SRR16554753	metaphlan_SRR16554754	metaphlan_SRR16554755	metaphlan_SRR16554756	metaphlan_SRR16554757	metaphlan_SRR16554758	metaphlan_SRR16554759	metaphlan_SRR16554760	metaphlan_SRR16554761	metaphlan_SRR16554762	metaphlan_SRR16554763	metaphlan_SRR16554764	metaphlan_SRR16554765	metaphlan_SRR16554766	metaphlan_SRR16554767	metaphlan_SRR16554768	metaphlan_SRR16554769	metaphlan_SRR16554770	metaphlan_SRR16554771	metaphlan_SRR16554772	metaphlan_SRR16554773	metaphlan_SRR16554774	metaphlan_SRR16554775	metaphlan_SRR16554776	metaphlan_SRR16554777	metaphlan_SRR16554778	metaphlan_SRR16554779	metaphlan_SRR16554780	metaphlan_SRR16554781	metaphlan_SRR16554782	metaphlan_SRR16554783	metaphlan_SRR16554784	metaphlan_SRR16554785	metaphlan_SRR16554786	metaphlan_SRR16554787	metaphlan_SRR16554788	metaphlan_SRR16554789	metaphlan_SRR16554790
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta	0.0	0.0	0.00346	0.0	0.0516	0.0	0.0	0.06887	0.0	0.0	0.0	0.0	0.00742	0.0	0.02241	0.0	0.0	0.0	0.0	0.17184	0.0	0.0	0.00876	0.0	0.0	0.0	0.01198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01711	0.0	0.00168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03125	0.0	0.0	0.0	0.06334	0.0	0.12564	0.01218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00404	0.11288	0.00237	0.0	0.0	0.0	0.0028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00556	0.0	0.0	0.0	0.01172	0.0	0.01598	0.0	0.0	0.12714	0.83402	0.0	0.0	0.0	0.02011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01535	0.0	0.0	0.06063	0.0	0.0	0.0	0.0	0.0	0.02706	0.0	0.19784	0.0	0.0	0.0	0.01337	0.18136	0.0	0.0	0.02838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03238	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Massilioclostridium|s__Massilioclostridium_coli	0.0	0.0	0.00297	0.00816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007	0.00344	0.0	0.0	0.00763	0.03416	0.02925	0.0	0.0	0.0	0.0	0.0	0.0	0.0094	0.0	0.00116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00113	0.0	0.04967	0.0	0.0	0.0	0.0	0.0	0.0	0.00261	0.0	0.01172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00371	0.0	0.0	0.0	0.0	0.0	0.0	0.00887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00067	0.0	0.0	0.00985	0.0	0.0	0.0	0.0	0.0	0.00857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00372	0.0	0.01279	0.0	0.0	0.0	0.0	0.00349	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB9782|s__GGB9782_SGB15403	0.0	0.0	0.00221	0.06059	0.0	0.0	0.0	0.0	0.27077	0.0	0.11503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24211	0.0	0.0	0.0	0.0	0.0	0.00984	0.0	0.0	0.0	0.0	0.02559	0.0	0.19511	0.04257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17341	0.0	0.0	0.0	0.01187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02253	0.0	0.0	0.0	0.0	0.0	0.48088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9237|s__GGB9237_SGB14179	0.0	0.0	0.00137	0.00662	0.0	0.0	0.0	0.0	0.0	0.0	0.01624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00836	0.0	0.0	0.0	0.11397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00195	0.0	0.0	0.00433	0.0	0.0	0.0	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00147	0.0	0.0	0.00144	0.0	0.02347	0.0	0.0	0.0	0.0	0.0	0.0	0.00127	0.0	0.0	0.0	0.0	0.0	0.00326	0.0	0.0	0.0	0.0	0.0	0.0	0.03162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00612	0.0	0.0	0.00316	0.0	0.0	0.0	0.0	0.00385	0.0	0.0	0.0	0.0	0.0	0.01215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_transplantifaecale	0.0	0.0	0.00087	0.0	0.0	0.0	0.0	0.0	0.00316	0.0	0.0	0.0	0.12961	0.0	0.01675	0.0	8e-05	0.0	0.06806	0.0	0.0	0.0	0.0	0.00071	0.0	0.0	0.03046	0.0	0.0	0.0	0.00036	0.0	0.0	0.0	0.0	0.00079	0.0	0.0	0.0	0.00026	0.0	0.00306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.0	0.00088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08423	0.0	0.0	0.0	0.0	0.0	0.0	0.04501	0.0	0.0	0.0	0.00405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03549	0.00019	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnotalea|s__Lachnotalea_sp_AF33_28	0.0	0.0	0.00079	0.00991	0.01248	0.0	0.0	0.0	0.03111	0.0	0.02441	0.0	0.0	0.0	0.0	0.0	0.0	0.00537	0.0	0.00793	0.0	0.0	0.0	0.0	0.0	0.0	0.0147	0.05997	0.0	0.0	0.00463	0.02478	0.0113	0.03193	0.0	0.0	0.14683	0.0	0.0	0.0	0.0	0.0	0.00525	0.00048	0.0	0.00955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00236	0.0	0.0	0.01591	0.04661	0.00507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00132	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01304	0.0	0.0	0.0	0.0	0.09041	0.0	0.39678	0.0	0.0	0.0	0.00016	0.04652	0.0	0.0	0.0	0.0	0.0	0.0	0.00055	0.01004	0.0	0.0	0.0	0.0	0.00582	0.0	0.02644	0.0	0.0	0.0	0.0	0.0	0.00933	0.02953	0.0	0.0	0.00061	0.0	0.0	0.0	0.00024	0.00316	0.0	0.0	0.0203	0.0	0.0	0.00126	0.0	0.05089	0.0	0.0	0.00333	0.0	0.0	0.0	0.00023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00608	0.0	0.00504	0.00154	0.00309	0.00502	0.0	0.00037	0.03805	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB2982|s__GGB2982_SGB3964	0.0	0.0	0.00035	0.03795	0.04691	0.0	0.0	0.0	0.0	0.0	0.02268	0.01028	0.0	0.0	0.0	0.0	0.00013	0.04118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12836	0.04614	0.0	0.0	0.0	0.0	0.03108	0.0	0.00999	0.02702	0.0	0.0	0.00313	0.0	0.0	0.0	0.0	0.01098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01229	0.0	0.0	0.0	0.0	0.0	0.0	0.01939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00238	0.0	0.00838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01469	0.0	0.0	0.0	0.0	0.0	0.01824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02139	0.0	0.0	0.02614	0.0	0.0037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00139	0.00925	0.01863	0.0	0.0	0.0	0.0	0.0	0.0	0.01353	0.0	0.01956	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Alloscillospira|s__Candidatus_Alloscillospira_gallinarum	0.0	0.0	0.00027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00444	0.0	0.0	0.0	0.0	0.0	0.00034	0.0	0.0	0.00147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila|t__SGB9226	0.0	0.0	4.51289	2.33347	0.0	0.0	0.0	0.0	0.09888	0.0	0.0	4.47679	2.61206	0.0	0.0	0.0	0.0	0.00258	0.0	2.59392	0.0	0.0	0.0	5.63355	0.0	0.0	0.009	0.221	0.0	0.0	0.0	0.0	6.69309	2.25116	0.0	0.0	8.27951	0.0	1.32627	0.15181	0.26706	0.02679	0.79096	16.71488	0.0	0.72051	0.44915	0.08647	1.18244	0.0	0.0	4.39978	0.0	0.0964	0.0	4.74636	0.0	0.00185	0.13448	0.0	0.0	0.01371	0.0	0.0	0.0	0.88056	0.0	7.30469	0.0	0.0	0.0	0.47099	0.0	10.89181	0.35755	0.0	0.0	0.0	0.0	0.0	0.0	3.01359	0.0	0.01989	0.0	0.0	0.0	0.0	0.0	0.23774	0.0	8.18163	0.0	0.0	0.0	0.0	9.50377	0.0	0.00464	0.0	0.0	0.0	0.00194	0.59778	0.0	0.0	0.0	0.0	3.20401	0.0	0.0	0.00198	4.62167	0.0	0.0	0.0064	0.0	0.0	0.23255	5.97769	7.90599	0.0	0.0	2.49921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06828	0.0	0.0	0.0	0.0	0.0005	0.31854	0.0	0.0	0.09484	0.0	0.0	0.0	0.0034	0.01068	0.0	0.0	0.0	0.0029	0.02127	0.0	0.0157	13.34238	0.0	0.0162
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis|t__SGB1860	0.0	0.0	3.59238	0.0	0.0	0.0	0.0	0.0	0.04729	12.07651	0.0	0.0	0.0	0.52838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.07093	0.0	0.0	0.22502	0.0	0.0	0.0	0.0	0.0	0.0	4.90902	1.78571	0.00062	0.0	0.41368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.07278	0.33487	0.0	0.0	0.0	0.04274	0.0	2.05839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.85379	0.0	0.0	0.34483	0.0	0.0	0.45627	0.0	0.0	2.17629	0.0	0.0	0.0	13.07038	0.0	0.0	2.33405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.29273	0.0	0.0	1.65465	0.0	3.95233	0.0	0.0	0.0	0.0	0.0	0.0	3.19558	0.0	0.00212	0.0	0.0	0.0	0.00057	0.0	0.0	0.0	13.70229	0.0	0.16638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.85982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.60731	0.0	0.0	0.0	0.0	2.31791	1.15565	0.0	0.0	0.0	0.0	4.95926
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus|t__SGB1844	0.0	0.0	2.52698	0.14565	7.30661	0.0	0.0	0.0	0.52313	0.0	0.79488	0.0	0.0	0.0	0.0	0.0	0.00839	5.78137	5.20345	0.0	0.03568	1.00609	0.0	3.2431	8.92854	0.0	0.0	0.04763	0.0	2.61708	0.0	0.64639	0.05401	0.04572	0.0	0.0	0.0	0.0	0.0	0.0	0.01492	0.0	0.0	0.0	0.0	8.14817	0.0	0.40984	0.0	0.0	0.0	5.79199	0.0	1.19811	1.53919	0.0	2.76097	5.23206	0.0	0.76739	0.0	0.0	0.0	0.0	0.0	0.09754	4.25787	0.0011	2.4865	0.03217	0.0	0.0	0.05787	0.03006	0.01702	0.0	0.07158	0.0	0.0	0.0	0.0	0.0	4.81519	0.0	0.0	0.5733	0.0	0.0	0.0	0.12493	0.0	5.75066	0.0	0.0	0.0	0.39836	0.02622	0.0	0.50735	0.00643	1.97384	14.66709	0.0	0.0	4.20257	3.59504	0.0	0.0	0.09629	0.0	0.02799	0.0	0.0	12.5592	0.0	4.17733	0.47392	0.0	0.0	0.0	0.0	2.23229	0.0	0.81389	0.0	0.0642	0.00142	0.0	3.72685	0.23386	0.50416	0.0	0.0	0.0	0.0	1.73481	0.54473	0.05217	1.14538	2.72666	0.48438	0.37113	0.0	1.25958	0.06693	0.0	0.0	15.6916	0.0	0.17621	6.71474	0.50445	0.45899	0.0	3.70067	10.23361	6.30469	3.84558
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis|t__SGB1965	0.0	0.0	1.65505	1.96016	0.0	1.26036	0.0	0.0	0.00937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75892	2.13193	0.0	1.34268	0.0	0.01955	0.87503	0.0	0.0	0.14377	0.0	0.0	0.0	0.0	0.0	0.0	0.91418	0.0	0.0	0.0	1.58459	0.0	0.0	0.0	0.0	0.00345	0.47544	0.0	2.54417	2.26116	1.47907	0.0	0.1865	0.0	0.0	0.0	0.0	0.0	0.0	0.99039	0.0	0.0	1.51539	0.0	0.0	0.3495	0.0	0.15663	1.7064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.84952	1.7066	0.0	0.0	0.0	3.77303	1.08838	3.17677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.95571	0.0	0.0	0.0	0.31667	1.70758	1.00445	0.0	0.8607	0.0	0.0	4.42003	0.0	0.02733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21937	0.03139	0.0	1.31915	0.12295	1.33688	0.0	0.0	0.0	1.84683	3.85282	0.84629	0.0	0.0	0.0	0.87193	0.0	0.0	0.01223	1.14778	1.62804	1.54388	1.4897	0.0	0.0	0.17942	1.58908	0.0	0.99828
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9708|s__GGB9708_SGB15234|t__SGB15234	0.0	0.0	1.47099	1.93688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.80498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81421	0.0	0.0	0.00893	4.2861	6.09738	0.07767	0.0	0.0	1.99031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.83213	0.0	0.0	0.42121	0.0	1.74099	0.0	0.0	0.0	0.07678	0.0	0.37283	0.0	0.24492	0.0	0.0	0.0	0.13476	0.0	0.0	0.0	0.0	0.04329	0.0	0.0	0.33147	0.0	0.0	0.0	0.0	1.10208	1.61928	1.21706	0.69412	0.09245	0.0	0.0	0.0	0.0	0.0	0.0	0.10299	0.0	0.0	0.0	0.0	0.0	0.46987	0.0	0.01631	0.0	0.0	0.03986	2.57004	0.77654	0.0	1.66249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55654	0.02627	0.0	0.0	0.0	0.0	0.0	1.95572	0.0	0.0	0.0	1.64981	0.0	0.0	0.30301	0.0	0.09889	0.08435	0.0	0.0	0.13844	0.0	0.0	0.01689	0.0	0.0	0.0	0.0	4.05223	0.0	6.22002	4.30273	0.0	0.0	0.0	0.0	0.54168	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__CFGB76189|o__OFGB76189|f__FGB76189|g__GGB1538|s__GGB1538_SGB2121|t__SGB2121	0.0	0.0	1.37834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens|t__SGB1867	0.0	0.0	0.64213	0.0	1.08566	0.0	0.0	0.0	0.0	1.8661	0.0	0.78591	0.0	0.03434	2.24983	0.0	0.10075	0.00048	6.14328	0.03034	0.01898	1.87314	0.0	0.0	3.52189	1.65175	3.6689	0.01043	0.54163	3.46906	0.0	0.0	0.00373	0.0	0.0	0.00058	0.1066	0.0	0.0	0.0	0.29313	0.00033	0.32073	0.03448	0.0	0.0	0.08888	0.53694	8.24817	26.42699	0.0	0.0	0.02827	0.0	0.0	0.23382	0.0	0.29493	1.05729	0.72791	0.7925	0.0	0.0	1.81092	1.97662	0.81328	0.17059	0.0	0.0	0.15847	0.2904	2.34252	0.0	0.0	0.0083	0.02177	0.14712	1.13453	0.16819	1.70089	0.0	0.0	1.83782	0.0	0.05708	0.00328	0.0	0.0	0.0	0.0048	10.16187	0.0	0.0	0.00858	0.0	0.0	0.0	0.0	0.33337	0.11576	0.0	0.0	0.0	0.0	0.30416	2.32067	0.0	0.0	0.2805	0.08933	0.15741	0.00065	0.0072	0.00077	4.21519	0.00113	0.61801	0.09632	0.0	0.0	0.13757	2.36208	0.0	0.34453	0.0	0.13079	0.0	0.07569	1.39108	0.10481	0.0	0.0	0.29166	0.0	0.48875	0.0	0.0	0.2919	0.1678	0.03684	1.53134	2.35723	0.0	2.02159	0.0	0.0	0.0	0.0077	0.0	0.92128	0.0	0.00701	0.01425	0.0	0.70971	0.0	0.01643	0.01295
